1,1,99,20,100
1,4,99,20,100
1,7,99,20,100
1,8,99,20,100
1,9,149,20,100
1,10,99,20,100
1,11,99,20,100
1,13,99,20,100
1,20,99,20,100
1,24,99,20,100
1,26,149,20,100
1,30,149,20,100
1,31,99,20,100
1,34,149,20,100
1,41,99,20,100
1,42,99,20,100
1,43,149,20,100
1,46,199,20,100
1,47,99,20,100
1,48,199,20,100
1,49,99,20,100
1,50,99,20,100
1,52,99,20,100
1,55,149,20,100
1,59,99,20,100
1,60,99,20,100
1,63,99,20,100
1,65,99,20,100
1,68,99,20,100
1,71,99,20,100
1,74,199,20,100
1,75,199,20,100
1,77,199,20,100
1,82,99,20,100
1,85,99,20,100
1,87,149,20,100
1,90,199,20,100
1,93,99,20,100
1,94,99,20,100
1,95,149,20,100
1,96,149,20,100
2,1,78,20,100
2,2,98,20,100
2,4,78,20,100
2,7,78,20,100
2,8,78,20,100
2,9,128,20,100
2,10,78,20,100
2,15,98,20,100
2,20,78,20,100
2,24,78,20,100
2,25,98,20,100
2,26,128,20,100
2,30,128,20,100
2,31,78,20,100
2,34,128,20,100
2,37,98,20,100
2,42,78,20,100
2,43,128,20,100
2,46,178,20,100
2,47,78,20,100
2,48,178,20,100
2,49,78,20,100
2,50,78,20,100
2,52,78,20,100
2,58,148,20,100
2,59,78,20,100
2,60,78,20,100
2,63,78,20,100
2,65,78,20,100
2,67,98,20,100
2,68,78,20,100
2,70,148,20,100
2,72,148,20,100
2,74,178,20,100
2,75,178,20,100
2,77,178,20,100
2,85,78,20,100
2,87,128,20,100
2,89,148,20,100
2,90,178,20,100
2,93,78,20,100
2,94,78,20,100
2,95,128,20,100
2,96,128,20,100
3,1,57,20,100
3,4,57,20,100
3,7,57,20,100
3,8,57,20,100
3,9,107,20,100
3,10,57,20,100
3,13,77,20,100
3,15,77,20,100
3,20,57,20,100
3,24,57,20,100
3,25,77,20,100
3,26,107,20,100
3,30,107,20,100
3,31,57,20,100
3,34,107,20,100
3,37,77,20,100
3,41,77,20,100
3,42,57,20,100
3,43,107,20,100
3,46,157,20,100
3,47,57,20,100
3,48,157,20,100
3,49,57,20,100
3,50,57,20,100
3,52,57,20,100
3,56,97,20,100
3,59,107,20,100
3,60,57,20,100
3,63,57,20,100
3,65,107,20,100
3,67,77,20,100
3,68,57,20,100
3,70,127,20,100
3,72,127,20,100
3,74,157,20,100
3,75,157,20,100
3,85,57,20,100
3,87,107,20,100
3,89,127,20,100
3,90,157,20,100
3,93,57,20,100
3,94,57,20,100
3,95,107,20,100
3,96,107,20,100
4,1,36,20,100
4,4,36,20,100
4,5,146,20,100
4,7,36,20,100
4,8,36,20,100
4,9,86,20,100
4,10,36,20,100
4,11,126,20,100
4,13,56,20,100
4,15,56,20,100
4,20,36,20,100
4,24,36,20,100
4,25,56,20,100
4,26,86,20,100
